param,paper_symbol,output,timepoint,baseline_value,out_x0.5,elasticity_x0.5,out_x2,elasticity_x2,elasticity
e_base_death,b_e,R,100,6176.0,6178.0,-0.0006476683937823834,6176.0,0.0,-0.0003238341968911917
e_help_from_H,p_e,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
e_help_from_H,p_e,C,35,32256.0,32280.0,-0.001488095238095238,32585.0,0.010199652777777778,0.00435577876984127
e_help_from_H,p_e,C,70,81315.0,81505.0,-0.0046731845292996375,81657.0,0.0042058660763696736,-0.00023365922646498196
e_help_from_H,p_e,C,100,87320.0,87290.0,0.0006871278057718735,87294.0,-0.0002977553825011452,0.00019468621163536417
e_help_from_H,p_e,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
e_help_from_H,p_e,P,35,295.0,371.0,-0.5152542372881356,458.0,0.5525423728813559,0.018644067796610153
e_help_from_H,p_e,P,70,17844.0,20032.0,-0.24523649405962789,22899.0,0.2832885003362475,0.019026003138309794
e_help_from_H,p_e,P,100,43329.0,43384.0,-0.002538715410002539,43523.0,0.004477370814004477,0.0009693277020009692
e_help_from_H,p_e,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
e_help_from_H,p_e,E,35,708.0,688.0,0.05649717514124294,694.0,-0.01977401129943503,0.018361581920903952
e_help_from_H,p_e,E,70,9.0,7.0,0.4444444444444444,7.0,-0.2222222222222222,0.1111111111111111
e_help_from_H,p_e,E,100,9.0,7.0,0.4444444444444444,5.0,-0.4444444444444444,0.0
e_help_from_H,p_e,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
e_help_from_H,p_e,N,35,767.0,710.0,0.14863102998696218,704.0,-0.08213820078226858,0.0332464146023468
e_help_from_H,p_e,N,70,146.0,157.0,-0.1506849315068493,156.0,0.0684931506849315,-0.0410958904109589
e_help_from_H,p_e,N,100,56.0,47.0,0.32142857142857145,51.0,-0.08928571428571429,0.11607142857142858
e_help_from_H,p_e,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
e_help_from_H,p_e,H,35,6706.0,6701.0,0.0014912019087384432,6733.0,0.004026245153593797,0.00275872353116612
e_help_from_H,p_e,H,70,2121.0,2088.0,0.031117397454031116,2124.0,0.0014144271570014145,0.016265912305516265
e_help_from_H,p_e,H,100,466.0,484.0,-0.07725321888412018,475.0,0.019313304721030045,-0.028969957081545067
e_help_from_H,p_e,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
e_help_from_H,p_e,R,35,2457.0,2460.0,-0.002442002442002442,2459.0,0.000814000814000814,-0.0008140008140008141
e_help_from_H,p_e,R,70,4481.0,4478.0,0.0013389868332961392,4485.0,0.0008926578888640928,0.0011158223610801161
e_help_from_H,p_e,R,100,6176.0,6166.0,0.003238341968911917,6179.0,0.00048575129533678756,0.0018620466321243522
e_help_from_H_K,g_e,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
e_help_from_H_K,g_e,C,35,32256.0,32011.0,0.015190972222222222,32167.0,-0.0027591765873015875,0.006215897817460317
e_help_from_H_K,g_e,C,70,81315.0,81423.0,-0.0026563364692861096,81439.0,0.0015249338990346185,-0.0005657012851257455
e_help_from_H_K,g_e,C,100,87320.0,87296.0,0.0005497022446174989,87301.0,-0.00021759047182775998,0.00016605588639486947
e_help_from_H_K,g_e,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
e_help_from_H_K,g_e,P,35,295.0,515.0,-1.4915254237288136,507.0,0.7186440677966102,-0.3864406779661017
e_help_from_H_K,g_e,P,70,17844.0,25226.0,-0.8273929612194575,24440.0,0.36964806097287606,-0.22887245012329072
e_help_from_H_K,g_e,P,100,43329.0,43582.0,-0.011678090886011678,43564.0,0.005423619285005424,-0.003127235800503127
e_help_from_H_K,g_e,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
e_help_from_H_K,g_e,E,35,708.0,707.0,0.002824858757062147,717.0,0.012711864406779662,0.007768361581920904
e_help_from_H_K,g_e,E,70,9.0,14.0,-1.1111111111111112,8.0,-0.1111111111111111,-0.6111111111111112
e_help_from_H_K,g_e,E,100,9.0,9.0,-0.0,6.0,-0.3333333333333333,-0.16666666666666666
e_help_from_H_K,g_e,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
e_help_from_H_K,g_e,N,35,767.0,687.0,0.20860495436766624,737.0,-0.03911342894393742,0.0847457627118644
e_help_from_H_K,g_e,N,70,146.0,170.0,-0.3287671232876712,148.0,0.0136986301369863,-0.15753424657534246
e_help_from_H_K,g_e,N,100,56.0,39.0,0.6071428571428571,63.0,0.125,0.36607142857142855
e_help_from_H_K,g_e,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
e_help_from_H_K,g_e,H,35,6706.0,6650.0,0.016701461377870562,6707.0,0.00014912019087384433,0.008425290784372203
e_help_from_H_K,g_e,H,70,2121.0,2047.0,0.06977840641206978,2038.0,-0.039132484677039135,0.015322960867515324
e_help_from_H_K,g_e,H,100,466.0,504.0,-0.1630901287553648,443.0,-0.04935622317596566,-0.10622317596566523
e_help_from_H_K,g_e,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
e_help_from_H_K,g_e,R,35,2457.0,2465.0,-0.006512006512006512,2463.0,0.002442002442002442,-0.002035002035002035
e_help_from_H_K,g_e,R,70,4481.0,4486.0,-0.0022316447221602323,4485.0,0.0008926578888640928,-0.0006694934166480697
e_help_from_H_K,g_e,R,100,6176.0,6175.0,0.0003238341968911917,6175.0,-0.00016191709844559586,8.095854922279793e-05
e_inact_by_C,c_e,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
e_inact_by_C,c_e,C,35,32256.0,32345.0,-0.005518353174603175,32510.0,0.007874503968253968,0.0011780753968253965
e_inact_by_C,c_e,C,70,81315.0,81473.0,-0.0038861218717333827,81573.0,0.003172846338313964,-0.0003566377667097093
e_inact_by_C,c_e,C,100,87320.0,87303.0,0.00038937242327072833,87296.0,-0.00027485112230874945,5.726065048098944e-05
e_inact_by_C,c_e,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
e_inact_by_C,c_e,P,35,295.0,548.0,-1.7152542372881356,432.0,0.46440677966101696,-0.6254237288135593
e_inact_by_C,c_e,P,70,17844.0,24855.0,-0.7858103564223269,22248.0,0.24680564895763282,-0.26950235373234704
e_inact_by_C,c_e,P,100,43329.0,43571.0,-0.01117034780401117,43488.0,0.0036695977290036696,-0.0037503750375037503
e_inact_by_C,c_e,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
e_inact_by_C,c_e,E,35,708.0,1181.0,-1.3361581920903955,276.0,-0.6101694915254238,-0.9731638418079096
e_inact_by_C,c_e,E,70,9.0,46.0,-8.222222222222221,3.0,-0.6666666666666666,-4.444444444444444
e_inact_by_C,c_e,E,100,9.0,14.0,-1.1111111111111112,3.0,-0.6666666666666666,-0.8888888888888888
e_inact_by_C,c_e,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
e_inact_by_C,c_e,N,35,767.0,716.0,0.13298565840938723,674.0,-0.121251629726206,0.005867014341590614
e_inact_by_C,c_e,N,70,146.0,131.0,0.2054794520547945,133.0,-0.08904109589041095,0.05821917808219178
e_inact_by_C,c_e,N,100,56.0,52.0,0.14285714285714285,45.0,-0.19642857142857142,-0.026785714285714288
e_inact_by_C,c_e,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
e_inact_by_C,c_e,H,35,6706.0,6615.0,0.027139874739039668,6616.0,-0.013420817178645988,0.00685952878019684
e_inact_by_C,c_e,H,70,2121.0,2020.0,0.09523809523809523,2030.0,-0.0429042904290429,0.026166902404526165
e_inact_by_C,c_e,H,100,466.0,475.0,-0.03862660944206009,452.0,-0.030042918454935622,-0.034334763948497854
e_inact_by_C,c_e,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
e_inact_by_C,c_e,R,35,2457.0,2458.0,-0.000814000814000814,2452.0,-0.002035002035002035,-0.0014245014245014244
e_inact_by_C,c_e,R,70,4481.0,4483.0,-0.0008926578888640928,4470.0,-0.002454809194376255,-0.001673733541620174
e_inact_by_C,c_e,R,100,6176.0,6175.0,0.0003238341968911917,6162.0,-0.0022668393782383418,-0.000971502590673575
e_suppr_by_R,delta_e,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
e_suppr_by_R,delta_e,C,35,32256.0,32528.0,-0.016865079365079364,32193.0,-0.001953125,-0.009409102182539682
e_suppr_by_R,delta_e,C,70,81315.0,81553.0,-0.00585377851564902,81512.0,0.0024226772428211276,-0.001715550636413946
e_suppr_by_R,delta_e,C,100,87320.0,87327.0,-0.0001603298213467705,87311.0,-0.00010306917086578104,-0.00013169949610627578
e_suppr_by_R,delta_e,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
e_suppr_by_R,delta_e,P,35,295.0,456.0,-1.0915254237288134,483.0,0.6372881355932203,-0.22711864406779658
e_suppr_by_R,delta_e,P,70,17844.0,21980.0,-0.46357318986774265,22442.0,0.2576776507509527,-0.10294776955839496
e_suppr_by_R,delta_e,P,100,43329.0,43503.0,-0.008031572388008031,43495.0,0.003831152346003831,-0.0021002100210021
e_suppr_by_R,delta_e,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
e_suppr_by_R,delta_e,E,35,708.0,712.0,-0.011299435028248588,675.0,-0.046610169491525424,-0.028954802259887006
e_suppr_by_R,delta_e,E,70,9.0,9.0,-0.0,8.0,-0.1111111111111111,-0.05555555555555555
e_suppr_by_R,delta_e,E,100,9.0,3.0,1.3333333333333333,7.0,-0.2222222222222222,0.5555555555555556
e_suppr_by_R,delta_e,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
e_suppr_by_R,delta_e,N,35,767.0,732.0,0.09126466753585398,745.0,-0.028683181225554105,0.03129074315514994
e_suppr_by_R,delta_e,N,70,146.0,153.0,-0.0958904109589041,171.0,0.17123287671232876,0.03767123287671233
e_suppr_by_R,delta_e,N,100,56.0,59.0,-0.10714285714285714,70.0,0.25,0.07142857142857142
e_suppr_by_R,delta_e,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
e_suppr_by_R,delta_e,H,35,6706.0,6622.0,0.025052192066805846,6721.0,0.0022368028631076647,0.013644497464956756
e_suppr_by_R,delta_e,H,70,2121.0,1980.0,0.13295615275813297,2045.0,-0.03583215464403583,0.04856199905704857
e_suppr_by_R,delta_e,H,100,466.0,460.0,0.02575107296137339,477.0,0.023605150214592276,0.02467811158798283
e_suppr_by_R,delta_e,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
e_suppr_by_R,delta_e,R,35,2457.0,2462.0,-0.00407000407000407,2463.0,0.002442002442002442,-0.0008140008140008139
e_suppr_by_R,delta_e,R,70,4481.0,4494.0,-0.005802276277616604,4486.0,0.0011158223610801161,-0.0023432269582682437
e_suppr_by_R,delta_e,R,100,6176.0,6185.0,-0.0029145077720207253,6175.0,-0.00016191709844559586,-0.0015382124352331607
h_base_birth,a_h,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
h_base_birth,a_h,C,35,32256.0,32270.0,-0.0008680555555555555,32094.0,-0.005022321428571429,-0.002945188492063492
h_base_birth,a_h,C,70,81315.0,81497.0,-0.004476418864908073,81643.0,0.004033696120027055,-0.0002213613724405092
h_base_birth,a_h,C,100,87320.0,87307.0,0.0002977553825011452,87303.0,-0.00019468621163536417,5.153458543289052e-05
h_base_birth,a_h,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
h_base_birth,a_h,P,35,295.0,349.0,-0.36610169491525424,485.0,0.6440677966101694,0.1389830508474576
h_base_birth,a_h,P,70,17844.0,19140.0,-0.1452589105581708,23784.0,0.3328850033624748,0.09381304640215199
h_base_birth,a_h,P,100,43329.0,43358.0,-0.0013385953980013386,43529.0,0.004615846200004616,0.0016386254010016387
h_base_birth,a_h,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
h_base_birth,a_h,E,35,708.0,691.0,0.0480225988700565,705.0,-0.00423728813559322,0.021892655367231638
h_base_birth,a_h,E,70,9.0,7.0,0.4444444444444444,10.0,0.1111111111111111,0.2777777777777778
h_base_birth,a_h,E,100,9.0,4.0,1.1111111111111112,6.0,-0.3333333333333333,0.38888888888888895
h_base_birth,a_h,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
h_base_birth,a_h,N,35,767.0,685.0,0.2138200782268579,696.0,-0.09256844850065189,0.060625814863103
h_base_birth,a_h,N,70,146.0,169.0,-0.3150684931506849,145.0,-0.00684931506849315,-0.16095890410958902
h_base_birth,a_h,N,100,56.0,59.0,-0.10714285714285714,49.0,-0.125,-0.11607142857142858
h_base_birth,a_h,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
h_base_birth,a_h,H,35,6706.0,6634.0,0.021473307485833582,6767.0,0.009096331643304503,0.015284819564569042
h_base_birth,a_h,H,70,2121.0,1976.0,0.13672795851013672,2140.0,0.008958038661008957,0.07284299858557283
h_base_birth,a_h,H,100,466.0,428.0,0.1630901287553648,559.0,0.19957081545064378,0.1813304721030043
h_base_birth,a_h,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
h_base_birth,a_h,R,35,2457.0,2455.0,0.001628001628001628,2459.0,0.000814000814000814,0.001221001221001221
h_base_birth,a_h,R,70,4481.0,4476.0,0.0022316447221602323,4483.0,0.0004463289444320464,0.0013389868332961395
h_base_birth,a_h,R,100,6176.0,6166.0,0.003238341968911917,6181.0,0.0008095854922279792,0.002023963730569948
h_base_death,b_h,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
h_base_death,b_h,C,35,32256.0,32510.0,-0.015749007936507936,32333.0,0.002387152777777778,-0.006680927579365079
h_base_death,b_h,C,70,81315.0,81618.0,-0.007452499538830474,81505.0,0.0023365922646498187,-0.0025579536370903275
h_base_death,b_h,C,100,87320.0,87311.0,0.00020613834173156207,87312.0,-9.161704076958314e-05,5.7260650480989464e-05
h_base_death,b_h,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
h_base_death,b_h,P,35,295.0,513.0,-1.4779661016949153,530.0,0.7966101694915254,-0.34067796610169493
h_base_death,b_h,P,70,17844.0,24512.0,-0.747366061421206,25423.0,0.4247366061421206,-0.1613147276395427
h_base_death,b_h,P,100,43329.0,43551.0,-0.010247178564010247,43591.0,0.006046758522006047,-0.0021002100210021
h_base_death,b_h,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
h_base_death,b_h,E,35,708.0,692.0,0.04519774011299435,668.0,-0.05649717514124294,-0.005649717514124294
h_base_death,b_h,E,70,9.0,8.0,0.2222222222222222,9.0,0.0,0.1111111111111111
h_base_death,b_h,E,100,9.0,7.0,0.4444444444444444,8.0,-0.1111111111111111,0.16666666666666666
h_base_death,b_h,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
h_base_death,b_h,N,35,767.0,719.0,0.12516297262059975,739.0,-0.03650586701434159,0.044328552803129084
h_base_death,b_h,N,70,146.0,147.0,-0.0136986301369863,150.0,0.0273972602739726,0.00684931506849315
h_base_death,b_h,N,100,56.0,51.0,0.17857142857142858,54.0,-0.03571428571428571,0.07142857142857142
h_base_death,b_h,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
h_base_death,b_h,H,35,6706.0,6791.0,-0.025350432448553534,6630.0,-0.011333134506412169,-0.018341783477482852
h_base_death,b_h,H,70,2121.0,2125.0,-0.003771805752003772,1984.0,-0.06459217350306459,-0.03418198962753418
h_base_death,b_h,H,100,466.0,455.0,0.04721030042918455,463.0,-0.006437768240343348,0.020386266094420603
h_base_death,b_h,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
h_base_death,b_h,R,35,2457.0,2460.0,-0.002442002442002442,2460.0,0.001221001221001221,-0.0006105006105006105
h_base_death,b_h,R,70,4481.0,4489.0,-0.0035706315554563713,4472.0,-0.002008480249944209,-0.0027895559027002904
h_base_death,b_h,R,100,6176.0,6182.0,-0.0019430051813471502,6164.0,-0.0019430051813471502,-0.0019430051813471502
h_self_act,p_h,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
h_self_act,p_h,C,35,32256.0,32554.0,-0.01847718253968254,32294.0,0.0011780753968253968,-0.008649553571428572
h_self_act,p_h,C,70,81315.0,81694.0,-0.009321773350550329,81529.0,0.002631740761237164,-0.0033450162946565823
h_self_act,p_h,C,100,87320.0,87333.0,-0.0002977553825011452,87318.0,-2.2904260192395786e-05,-0.0001603298213467705
h_self_act,p_h,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
h_self_act,p_h,P,35,295.0,551.0,-1.735593220338983,495.0,0.6779661016949152,-0.5288135593220339
h_self_act,p_h,P,70,17844.0,25709.0,-0.8815288052006277,24118.0,0.3516027796458193,-0.2649630127774042
h_self_act,p_h,P,100,43329.0,43588.0,-0.011955041658011955,43552.0,0.005146668513005146,-0.0034041865725034045
h_self_act,p_h,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
h_self_act,p_h,E,35,708.0,694.0,0.03954802259887006,692.0,-0.022598870056497175,0.008474576271186442
h_self_act,p_h,E,70,9.0,11.0,-0.4444444444444444,8.0,-0.1111111111111111,-0.2777777777777778
h_self_act,p_h,E,100,9.0,8.0,0.2222222222222222,1.0,-0.8888888888888888,-0.3333333333333333
h_self_act,p_h,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
h_self_act,p_h,N,35,767.0,715.0,0.13559322033898305,674.0,-0.121251629726206,0.007170795306388526
h_self_act,p_h,N,70,146.0,155.0,-0.1232876712328767,135.0,-0.07534246575342465,-0.09931506849315068
h_self_act,p_h,N,100,56.0,55.0,0.03571428571428571,57.0,0.017857142857142856,0.026785714285714284
h_self_act,p_h,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
h_self_act,p_h,H,35,6706.0,6617.0,0.02654339397554429,6746.0,0.005964807634953773,0.01625410080524903
h_self_act,p_h,H,70,2121.0,2030.0,0.0858085808580858,2083.0,-0.017916077322017915,0.033946251768033946
h_self_act,p_h,H,100,466.0,465.0,0.004291845493562232,472.0,0.012875536480686695,0.008583690987124463
h_self_act,p_h,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
h_self_act,p_h,R,35,2457.0,2457.0,-0.0,2465.0,0.003256003256003256,0.001628001628001628
h_self_act,p_h,R,70,4481.0,4480.0,0.0004463289444320464,4492.0,0.002454809194376255,0.001450569069404151
h_self_act,p_h,R,100,6176.0,6174.0,0.0006476683937823834,6186.0,0.0016191709844559584,0.0011334196891191709
h_self_act_K,g_h,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
h_self_act_K,g_h,C,35,32256.0,32050.0,0.01277281746031746,32278.0,0.0006820436507936508,0.006727430555555555
h_self_act_K,g_h,C,70,81315.0,81404.0,-0.0021890180163561456,81511.0,0.002410379388796655,0.0001106806862202546
h_self_act_K,g_h,C,100,87320.0,87327.0,-0.0001603298213467705,87333.0,0.0001488776912505726,-5.7260650480989525e-06
h_self_act_K,g_h,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
h_self_act_K,g_h,P,35,295.0,459.0,-1.111864406779661,494.0,0.6745762711864407,-0.21864406779661016
h_self_act_K,g_h,P,70,17844.0,22730.0,-0.5476350594037211,23842.0,0.33613539565119926,-0.10574983187626094
h_self_act_K,g_h,P,100,43329.0,43506.0,-0.00817004777400817,43539.0,0.004846638510004847,-0.0016617046320016615
h_self_act_K,g_h,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
h_self_act_K,g_h,E,35,708.0,729.0,-0.059322033898305086,741.0,0.046610169491525424,-0.006355932203389831
h_self_act_K,g_h,E,70,9.0,11.0,-0.4444444444444444,12.0,0.3333333333333333,-0.05555555555555555
h_self_act_K,g_h,E,100,9.0,5.0,0.8888888888888888,5.0,-0.4444444444444444,0.2222222222222222
h_self_act_K,g_h,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
h_self_act_K,g_h,N,35,767.0,690.0,0.20078226857887874,702.0,-0.0847457627118644,0.05801825293350717
h_self_act_K,g_h,N,70,146.0,150.0,-0.0547945205479452,155.0,0.06164383561643835,0.003424657534246575
h_self_act_K,g_h,N,100,56.0,39.0,0.6071428571428571,52.0,-0.07142857142857142,0.26785714285714285
h_self_act_K,g_h,H,7,10340.0,10340.0,-0.0,10340.0,0.0,0.0
h_self_act_K,g_h,H,35,6706.0,6730.0,-0.007157769161944528,6675.0,-0.004622725917089174,-0.005890247539516851
h_self_act_K,g_h,H,70,2121.0,2061.0,0.056577086280056574,2054.0,-0.031588873173031586,0.012494106553512494
h_self_act_K,g_h,H,100,466.0,481.0,-0.06437768240343347,454.0,-0.02575107296137339,-0.04506437768240343
h_self_act_K,g_h,R,7,780.0,780.0,-0.0,780.0,0.0,0.0
h_self_act_K,g_h,R,35,2457.0,2457.0,-0.0,2460.0,0.001221001221001221,0.0006105006105006105
h_self_act_K,g_h,R,70,4481.0,4481.0,-0.0,4475.0,-0.0013389868332961392,-0.0006694934166480696
h_self_act_K,g_h,R,100,6176.0,6166.0,0.003238341968911917,6166.0,-0.0016191709844559584,0.0008095854922279792
h_suppr_by_R,delta_h,C,7,4890.0,4890.0,-0.0,4890.0,0.0,0.0
h_suppr_by_R,delta_h,C,35,32256.0,32357.0,-0.006262400793650794,32412.0,0.004836309523809524,-0.000713045634920635
h_suppr_by_R,delta_h,C,70,81315.0,81670.0,-0.008731476357375638,81505.0,0.0023365922646498187,-0.0031974420463629096
h_suppr_by_R,delta_h,C,100,87320.0,87311.0,0.00020613834173156207,87277.0,-0.0004924415941365093,-0.00014315162620247364
h_suppr_by_R,delta_h,P,7,30.0,30.0,-0.0,30.0,0.0,0.0
h_suppr_by_R,delta_h,P,35,295.0,482.0,-1.2677966101694915,395.0,0.3389830508474576,-0.46440677966101696
h_suppr_by_R,delta_h,P,70,17844.0,23332.0,-0.6151087200179332,20410.0,0.14380183815288053,-0.23565344093252633
h_suppr_by_R,delta_h,P,100,43329.0,43513.0,-0.008493157008008493,43396.0,0.0015463084770015463,-0.003473424265503473
h_suppr_by_R,delta_h,E,7,4270.0,4270.0,-0.0,4270.0,0.0,0.0
h_suppr_by_R,delta_h,E,35,708.0,668.0,0.11299435028248588,731.0,0.03248587570621469,0.07274011299435028
h_suppr_by_R,delta_h,E,70,9.0,14.0,-1.1111111111111112,6.0,-0.3333333333333333,-0.7222222222222222
h_suppr_by_R,delta_h,E,100,9.0,6.0,0.6666666666666666,4.0,-0.5555555555555556,0.055555555555555525
h_suppr_by_R,delta_h,N,7,2350.0,2350.0,-0.0,2350.0,0.0,0.0
h_suppr_by_R,delta_h,N,35,767.0,672.0,0.24771838331160365,700.0,-0.08735332464146023,0.08018252933507171
h_suppr_by_R,delta_h,N,70,146.0,145.0,0.0136986301369863,158.0,0.0821917808219178,0.04794520547945205
